,content,date,text,Length,sid_sentiment,finbert_label
25560,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1225160000,biggest us histori loom offer like beat visa,8,0.1531,0
25561,"['small', 'stand', 'gain', 'first', 'day']",20140918 1224410000,small stand gain first day,5,0.5267,0
25562,"['fed', 'mysteri', 'theater', 'market']",20140918 1223550000,fed mysteri theater market,4,0.0,0
25563,"['share', 'price', 'biggest']",20140918 1223300000,share price biggest,3,0.296,0
25564,"['check', 'guid', 'retail', 'giant']",20140918 1223020000,check guid retail giant,4,0.0,0
25565,"['expect', 'giant', 'goe', 'public', 'new', 'york', 'tomorrow', 'specul']",20140918 1222420000,expect giant goe public new york tomorrow specul,8,0.0,0
25566,"['null', 'null', 'null', 'set', 'price', 'amid', 'investor', 'frenzi']",20140918 1222340000,null null null set price amid investor frenzi,8,0.0,-1
25567,"['null', 'null', 'null', 'provid', 'oper']",20140918 1222330000,null null null provid oper,5,0.0,0
25568,"['big', 'payday', 'jack']",20140918 1222100000,big payday jack,3,0.0,0
25569,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1221440000,biggest us histori loom offer like beat visa,8,0.1531,0
25570,"['bet', 'jack', 'three', 'success', 'compani', 'fraught']",20140918 1221430000,bet jack three success compani fraught,6,0.5719,0
25571,"['new', 'expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1221020000,new expect giant goe public new york,7,0.0,0
25572,"['two', 'understand', 'watch', 'piec']",20140918 1218180000,two understand watch piec,4,0.0,0
25573,"['biggest', 'risk', 'may', 'china']",20140918 1218080000,biggest risk may china,4,-0.2732,0
25574,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat']",20140918 1217190000,biggest us histori loom offer like beat,7,0.1531,0
25575,"['bet', 'jack', 'three', 'success', 'compani']",20140918 1217190000,bet jack three success compani,5,0.5719,0
25576,"['son', 'crown', 'man']",20140918 1217040000,son crown man,3,0.0,0
25577,"['p', 'morgen']",20140918 1216580000,p morgen,2,0.0,0
25578,"['next', 'big', 'thing', 'tech', 'biz', 'histori', 'global', 'busi', 'intern', 'trade']",20140918 1216180000,next big thing tech biz histori global busi intern trade,10,0.0,0
25579,"['retail', 'think']",20140918 1216040000,retail think,2,0.0,0
25580,"['retail', 'think']",20140918 1216040000,retail think,2,0.0,0
25581,"['retail', 'think']",20140918 1216040000,retail think,2,0.0,0
25582,"['retail', 'think']",20140918 1216030000,retail think,2,0.0,0
25583,"['retail', 'think']",20140918 1216030000,retail think,2,0.0,0
25584,"['retail', 'think']",20140918 1216030000,retail think,2,0.0,0
25585,"['retail', 'think']",20140918 1216030000,retail think,2,0.0,0
25586,"['retail', 'think']",20140918 1216030000,retail think,2,0.0,0
25587,"['retail', 'think']",20140918 1216020000,retail think,2,0.0,0
25588,"['retail', 'think']",20140918 1216020000,retail think,2,0.0,0
25589,"['retail', 'think']",20140918 1216020000,retail think,2,0.0,0
25590,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1215530000,biggest us histori loom offer like beat visa,8,0.1531,0
25591,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1215530000,biggest us histori loom offer like beat visa,8,0.1531,0
25592,"['bet', 'jack', 'three', 'success', 'compani', 'fraught', 'risk']",20140918 1215520000,bet jack three success compani fraught risk,7,0.3818,0
25593,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1215510000,biggest us histori loom offer like beat visa,8,0.1531,0
25594,"['bet', 'jack', 'three', 'success', 'compani', 'fraught', 'risk']",20140918 1215510000,bet jack three success compani fraught risk,7,0.3818,0
25595,"['deal', 'energi', 'momentum', 'market']",20140918 1215490000,deal energi momentum market,4,0.0,0
25596,"['retail', 'think']",20140918 1215480000,retail think,2,0.0,0
25597,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1215480000,biggest us histori loom offer like beat visa,8,0.1531,0
25598,"['retail', 'think']",20140918 1215480000,retail think,2,0.0,0
25599,"['retail', 'think']",20140918 1215470000,retail think,2,0.0,0
25600,"['retail', 'think']",20140918 1215470000,retail think,2,0.0,0
25601,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa', 'biggest', 'us', 'histori']",20140918 1215470000,biggest us histori loom offer like beat visa biggest us histori,11,0.1531,0
25602,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1215470000,biggest us histori loom offer like beat visa,8,0.1531,0
25603,"['retail', 'think']",20140918 1215470000,retail think,2,0.0,0
25604,"['retail', 'think']",20140918 1215470000,retail think,2,0.0,0
25605,"['retail', 'think']",20140918 1215470000,retail think,2,0.0,0
25606,"['big', 'unlik', 'recent', 'big', 'tech', 'wealth', 'go']",20140918 1215460000,big unlik recent big tech wealth go,7,0.4939,0
25607,['big'],20140918 1215460000,big,1,0.0,0
25608,['big'],20140918 1215450000,big,1,0.0,0
25609,"['yahoo', 'volatil', 'elev']",20140918 1215410000,yahoo volatil elev,3,0.0,0
25610,"['winner', 'may', 'lose']",20140918 1215400000,winner may lose,3,0.2732,0
25611,"['tomorrow', 'one']",20140918 1215380000,tomorrow one,2,0.0,0
25612,"['includ', 'surpris', 'directli']",20140918 1215330000,includ surpris directli,3,0.0,0
25613,"['rattl', 'global', 'chessboard', 'busi']",20140918 1215310000,rattl global chessboard busi,4,0.0,0
25614,"['favorit', 'son', 'score', 'big']",20140918 1215120000,favorit son score big,4,0.0,0
25616,"['ask', 'high', 'go', 'size', 'price']",20140918 1214200000,ask high go size price,5,0.0,0
25617,"['float', 'question', 'whether', 'ahead']",20140918 1214100000,float question whether ahead,4,0.0,0
25618,"['expect', 'giant', 'goe', 'public', 'new', 'york', 'tomorrow', 'specul']",20140918 1213530000,expect giant goe public new york tomorrow specul,8,0.0,0
25619,"['get', 'readi', 'biggest', 'belli', 'flop', 'year']",20140918 1213530000,get readi biggest belli flop year,6,-0.34,0
25620,"['expect', 'giant', 'goe', 'public', 'new', 'york', 'tomorrow', 'specul']",20140918 1213530000,expect giant goe public new york tomorrow specul,8,0.0,0
25621,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1213520000,expect giant goe public new york,6,0.0,0
25622,"['kick', 'deck', 'dream', 'team']",20140918 1213510000,kick deck dream team,4,0.25,0
25623,"['float', 'question', 'whether', 'ahead']",20140918 1213380000,float question whether ahead,4,0.0,0
25624,['jack'],20140918 1213310000,jack,1,0.0,0
25625,"['watch', 'think', 'told', 'jack', 'idea', 'would', 'never', 'work', 'former', 'schoolteach']",20140918 1213160000,watch think told jack idea would never work former schoolteach,10,0.0,0
25626,['big'],20140918 1213070000,big,1,0.0,0
25627,"['kick', 'deck', 'dream', 'team', 'china']",20140918 1212330000,kick deck dream team china,5,0.25,0
25629,['go'],20140918 1212150000,go,1,0.0,0
25630,"['rare', 'chanc', 'sell', 'earli', 'wall', 'street', 'journal']",20140918 1212080000,rare chanc sell earli wall street journal,7,0.0,0
25631,"['independ', 'track', 'becom', 'biggest']",20140918 1212060000,independ track becom biggest,4,0.0,0
25632,"['predict', 'signific']",20140918 1211560000,predict signific,2,0.0,0
25633,"['bet', 'jack', 'three', 'success', 'compani']",20140918 1211470000,bet jack three success compani,5,0.5719,0
25634,"['biggest', 'us', 'histori', 'loom', 'offer', 'like']",20140918 1211470000,biggest us histori loom offer like,6,0.1531,0
25635,"['son', 'becom', 'japan', 'billion']",20140918 1211460000,son becom japan billion,4,0.0,0
25636,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1211370000,expect giant goe public new york,6,0.0,0
25637,"['energi', 'momentum', 'market']",20140918 1211150000,energi momentum market,3,0.0,0
25638,"['rattl', 'global', 'chessboard']",20140918 1210360000,rattl global chessboard,3,0.0,0
25639,"['check', 'via']",20140918 1210360000,check via,2,0.0,0
25640,"['biggest', 'us', 'histori']",20140918 1210240000,biggest us histori,3,0.0,0
25641,"['tomorrow', 'big', 'day', 'sound', 'fall', 'flat']",20140918 1210220000,tomorrow big day sound fall flat,6,0.0,-1
25642,"['set', 'price', 'amid', 'investor', 'frenzi']",20140918 1210040000,set price amid investor frenzi,5,0.0,0
25643,"['rattl', 'global', 'chessboard', 'leav']",20140918 1209530000,rattl global chessboard leav,4,0.0,0
25644,"['rattl', 'global', 'chessboard', 'leav']",20140918 1209160000,rattl global chessboard leav,4,0.0,0
25645,"['sit', 'meet']",20140918 1209150000,sit meet,2,0.0,0
25646,"['group', 'hold']",20140918 1209100000,group hold,2,0.0,0
25647,"['skip', 'frenzi']",20140918 1208530000,skip frenzi,2,0.0,0
25648,"['new', 'path', 'us']",20140918 1208280000,new path us,3,0.0,0
25649,['big'],20140918 1207430000,big,1,0.0,0
25650,['big'],20140918 1207380000,big,1,0.0,0
25651,"['bet', 'jack', 'three', 'success', 'compani', 'fraught']",20140918 1207340000,bet jack three success compani fraught,6,0.5719,0
25652,"['tomorrow', 'go', 'biggest', 'ever', 'wait', 'baba']",20140918 1207190000,tomorrow go biggest ever wait baba,6,0.0,0
25653,"['recap', 'everyth', 'need', 'know', 'tonight']",20140918 1206530000,recap everyth need know tonight,5,0.0,0
25654,"['en', 'en', 'la']",20140918 1206410000,en en la,3,0.0,0
25655,['big'],20140918 1206400000,big,1,0.0,0
25656,"['expect', 'giant', 'goe', 'public', 'new', 'york', 'tomorrow', 'specul']",20140918 1206060000,expect giant goe public new york tomorrow specul,8,0.0,0
25657,"['expect', 'giant', 'goe', 'public', 'new', 'york', 'tomorrow', 'specul']",20140918 1206050000,expect giant goe public new york tomorrow specul,8,0.0,0
25658,"['new', 'era']",20140918 1205300000,new era,2,0.0,0
25659,"['fairli', 'skeptic', 'think', 'jack', 'brilliant', 'great', 'mission', 'taken', 'beyond', 'control']",20140918 1205110000,fairli skeptic think jack brilliant great mission taken beyond control,10,0.7906,1
25660,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1205040000,expect giant goe public new york,6,0.0,0
25661,"['biz', 'news', 'big', 'unlik', 'recent', 'big', 'tech', 'wealth']",20140918 1204490000,biz news big unlik recent big tech wealth,8,0.4939,0
25662,"['yahoo', 'seen', 'certif', 'via', 'stock', 'buy']",20140918 1204370000,yahoo seen certif via stock buy,6,0.0,0
25663,"['sell', 'biggest', 'ever']",20140918 1204240000,sell biggest ever,3,0.0,0
25664,"['jack', 'could', 'collect', 'million']",20140918 1204110000,jack could collect million,4,0.0,0
25665,"['ahead', 'economi', 'via']",20140918 1203510000,ahead economi via,3,0.0,0
25666,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1203110000,expect giant goe public new york,6,0.0,0
25667,"['today', 'probabl', 'two', 'shake', 'decid', 'much', 'underway']",20140918 1203090000,today probabl two shake decid much underway,7,-0.1779,0
25668,"['jour', 'en', 'stop', 'en', 'attend']",20140918 1202390000,jour en stop en attend,5,-0.296,0
25669,['follow'],20140918 1202350000,follow,1,0.0,0
25670,"['forti', 'biggest', 'world', 'latest']",20140918 1202120000,forti biggest world latest,4,0.0,0
25671,"['three', 'help', 'explain', 'frenzi']",20140918 1201540000,three help explain frenzi,4,0.4019,0
25672,"['dovish', 'fed', 'may', 'domin', 'stock', 'vote']",20140918 1201250000,dovish fed may domin stock vote,6,0.0,0
25673,"['biggest', 'rival']",20140918 1200410000,biggest rival,2,0.0,0
25674,"['help', 'explain', 'frenzi']",20140918 1200300000,help explain frenzi,3,0.4019,0
25675,"['anoth', 'high', 'profil', 'list', 'ahead', 'twitter']",20140918 1200230000,anoth high profil list ahead twitter,6,0.0,-1
25676,"['new', 'era', 'via']",20140918 1200180000,new era via,3,0.0,0
25677,"['bet', 'jack', 'three', 'success', 'compani', 'fraught', 'risk']",20140918 1200130000,bet jack three success compani fraught risk,7,0.3818,0
25678,"['morgen', 'ist', 'es', 'aller', 'sie', 'den', 'grey']",20140918 1200030000,morgen ist es aller sie den grey,7,0.0516,0
25679,"['beyond', 'stock', 'buy', 'financ', 'stock']",20140918 1159150000,beyond stock buy financ stock,5,0.0,0
25680,"['de', 'con', 'yahoo', 'en', 'baba']",20140918 1159040000,de con yahoo en baba,5,0.0,0
25681,"['big', 'news', 'initi', 'public', 'offer', 'unleash']",20140918 1158400000,big news initi public offer unleash,6,0.0,0
25682,"['way', 'oversold', 'great', 'price']",20140918 1158260000,way oversold great price,4,0.6249,-1
25683,['big'],20140918 1158080000,big,1,0.0,0
25684,['big'],20140918 1158070000,big,1,0.0,0
25685,"['ascend', 'china', 'technolog', 'super', 'power']",20140918 1158060000,ascend china technolog super power,5,0.5994,0
25686,['big'],20140918 1157270000,big,1,0.0,0
25687,"['possibl', 'amid', 'demand']",20140918 1157240000,possibl amid demand,3,-0.128,0
25688,"['baba', 'avoid']",20140918 1157100000,baba avoid,2,-0.296,0
25689,['big'],20140918 1157080000,big,1,0.0,0
25690,"['rare', 'chanc', 'sell', 'earli']",20140918 1156460000,rare chanc sell earli,4,0.0,0
25691,"['bewar', 'upon', 'news', 'telegraph']",20140918 1155560000,bewar upon news telegraph,4,0.0,0
25692,"['yahoo', 'riski', 'yet', 'attract']",20140918 1155490000,yahoo riski yet attract,4,0.3612,0
25693,"['rare', 'chanc', 'sell']",20140918 1155340000,rare chanc sell,3,0.0,0
25694,"['beyond', 'stock', 'buy']",20140918 1155230000,beyond stock buy,3,0.0,0
25695,"['bewar', 'upon']",20140918 1153530000,bewar upon,2,0.0,0
25696,"['zimbabw', 'big']",20140918 1153470000,zimbabw big,2,0.0,0
25697,"['kick', 'deck', 'dream', 'team']",20140918 1153440000,kick deck dream team,4,0.25,0
25698,['big'],20140918 1153050000,big,1,0.0,0
25699,"['luci', 'dynam', 'duo', 'behind', 'via']",20140918 1152350000,luci dynam duo behind via,5,0.0,0
25700,"['expect', 'giant', 'goe', 'public', 'new', 'york']",20140918 1152170000,expect giant goe public new york,6,0.0,0
25701,"['null', 'null', 'provid', 'oper']",20140918 1150180000,null null provid oper,4,0.0,0
25702,['upcom'],20140918 1149550000,upcom,1,0.0,0
25703,"['stock', 'bewar', 'past', 'tumbl']",20140918 1149470000,stock bewar past tumbl,4,0.0,0
25704,"['independ', 'smug', 'face', 'may', 'invest', 'sell', 'mediocr', 'good']",20140918 1149350000,independ smug face may invest sell mediocr good,8,0.5719,1
25706,"['provid', 'oper', 'link']",20140918 1149110000,provid oper link,3,0.0,0
25707,"['bet', 'jack', 'three', 'success', 'compani', 'fraught']",20140918 1148500000,bet jack three success compani fraught,6,0.5719,0
25708,"['bet', 'jack', 'three', 'success', 'compani', 'fraught', 'jack']",20140918 1148500000,bet jack three success compani fraught jack,7,0.5719,0
25709,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa', 'biggest', 'us', 'histori']",20140918 1148500000,biggest us histori loom offer like beat visa biggest us histori,11,0.1531,0
25710,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat']",20140918 1148500000,biggest us histori loom offer like beat,7,0.1531,0
25711,['big'],20140918 1148490000,big,1,0.0,0
25712,"['kick', 'deck', 'dream', 'team']",20140918 1148360000,kick deck dream team,4,0.25,0
25713,"['big', 'payday', 'jack']",20140918 1147390000,big payday jack,3,0.0,0
25714,"['float', 'question', 'whether', 'ahead']",20140918 1147310000,float question whether ahead,4,0.0,0
25715,"['unlock', 'new']",20140918 1147260000,unlock new,2,0.0,0
25716,"['q', 'track', 'becom', 'biggest', 'china', 'toler', 'like', 'toler']",20140918 1147090000,q track becom biggest china toler like toler,8,0.3612,0
25717,"['referendum', 'slow', 'news', 'week']",20140918 1147020000,referendum slow news week,4,0.0,0
25718,"['per', 'share', 'price', 'price', 'rang', 'capit']",20140918 1146580000,per share price price rang capit,6,0.296,0
25719,"['china', 'find', 'creativ', 'way', 'get', 'around']",20140918 1146340000,china find creativ way get around,6,0.0,0
25720,"['tech', 'big', 'via']",20140918 1146270000,tech big via,3,0.0,0
25721,['big'],20140918 1146080000,big,1,0.0,0
25722,"['new', 'era', 'china', 'leadership']",20140918 1146080000,new era china leadership,4,0.0,0
25723,"['higher', 'top', 'end', 'rang', 'accord', 'averag', 'gray', 'market', 'capit']",20140918 1145410000,higher top end rang accord averag gray market capit,9,0.2023,1
25724,"['go', 'public', 'soon', 'china', 'equival']",20140918 1145080000,go public soon china equival,5,0.0,0
25725,"['provid', 'oper']",20140918 1145060000,provid oper,2,0.0,0
25726,"['di', 'dan']",20140918 1145040000,di dan,2,0.0,0
25727,"['kick', 'deck', 'dream', 'team']",20140918 1145020000,kick deck dream team,4,0.25,0
25728,"['kick', 'deck', 'dream', 'team']",20140918 1145000000,kick deck dream team,4,0.25,0
25729,"['skip', 'frenzi']",20140918 1143400000,skip frenzi,2,0.0,0
25730,"['pronto', 'record']",20140918 1143190000,pronto record,2,0.0,0
25731,"['track', 'becom', 'biggest']",20140918 1143040000,track becom biggest,3,0.0,0
25732,"['set', 'price', 'amid']",20140918 1142560000,set price amid,3,0.0,0
25733,"['meet', 'freshli', 'unleash', 'flood', 'wealth', 'jack']",20140918 1142430000,meet freshli unleash flood wealth jack,6,0.4939,0
25734,"['compani', 'news', 'quartz', 'daili', 'splurg']",20140918 1142350000,compani news quartz daili splurg,5,0.0,0
25735,"['us', 'sit', 'back', 'watch', 'market', 'struggl', 'inher', 'compani']",20140918 1142310000,us sit back watch market struggl inher compani,8,0.0,0
25736,"['biggest', 'us', 'histori', 'loom', 'offer', 'like', 'beat', 'visa']",20140918 1142010000,biggest us histori loom offer like beat visa,8,0.1531,0
